TIMESTAMP #, PEOPLE DOING BBQ#, TEMPERATURE#, PEOPLE LEAVING CITY#
10213, 43092, 14.242024171974311, 19665
10214, 18105, 10.831265737327158, 38847
10215, 7971, 10.095293394975375, 57867
10216, 4771, 12.23670198190588, 76864
10217, 3849, 16.941173162584715, 96270
10218, 1189, 22.75716013846325, 51065
10219, 28158, 28.89281851391997, 4764
10220, 88336, 33.646933035266734, 23011
10221, 59408, 35.51792605599157, 41568
10222, 38913, 34.54555256683323, 60312
10223, 28572, 31.119798424314013, 78472
10224, 19950, 25.917801872873433, 97291
10225, 2021, 19.657110318941818, 51926
10226, 20639, 14.26808606433747, 5001
10227, 21488, 10.835071128381754, 24211
10228, 9886, 10.092220797368858, 42498
10229, 6507, 12.249378913320976, 61281
10230, 6455, 16.894371274130602, 79382
10231, 6538, 22.526223942034964, 98308
10232, 953, 28.403234670387715, 51648
10233, 43341, 33.49084539024345, 4354
10234, 74682, 35.392982793642126, 23657
10235, 51362, 34.848249845081654, 43001
10236, 40064, 31.586708207876484, 61970
10237, 34113, 25.673917615403344, 80235
10238, 14475, 19.629322289216528, 98409
10239, 681, 14.226141788658298, 49487
10240, 11358, 10.847193722163261, 3590
10241, 12604, 10.09134375306969, 22181
10242, 8805, 12.303497088685216, 41400
10243, 9856, 16.941677277687994, 59702
10244, 12851, 22.74792199863047, 78941
10245, 12108, 28.98602559060713, 97145
10246, 2665, 33.80402318531142, 48157
10247, 39529, 35.41974888819403, 1761
10248, 65949, 35.22011222557006, 21280
10249, 53708, 30.89268641378506, 40581
10250, 55935, 26.16214706093746, 60027
10251, 30399, 19.885100543834124, 79199
10252, 9138, 14.302064276172047, 97291
10253, 615, 10.830512576514488, 48569
10254, 6703, 10.094779611996888, 2267
10255, 11066, 12.269887808220043, 21707
10256, 13096, 16.991636917729206, 41408
10257, 18796, 23.038884991729645, 60017
10258, 23580, 28.720702281113958, 79405
10259, 18875, 32.99808789783396, 98560
10260, 1166, 35.45446420351325, 51078
10261, 32749, 35.12235845002332, 1579
10262, 67680, 31.02425851439047, 20637
10263, 74036, 25.60772938541138, 39871
10264, 43811, 19.696909442028534, 58995
10265, 17676, 14.256509348808267, 78503
10266, 4854, 10.828080040905242, 97259
10267, 357, 10.094796042434782, 49119
10268, 5761, 12.259630116965234, 1975
10269, 16370, 16.734971944897815, 20203
10270, 24830, 22.522486301888296, 39985
10271, 33825, 28.743894853127248, 59573
10272, 37112, 33.374133030550276, 78740
10273, 16746, 35.89905515823163, 98251
10274, 1128, 34.650706380502385, 49098
10275, 36343, 31.214767895081604, 1817
10276, 90392, 25.993113943933903, 20443
10277, 59724, 19.83556715711306, 39697
10278, 26362, 14.332077979371599, 58380
10279, 9499, 10.835584021781127, 77721
10280, 2906, 10.092380937729306, 97005
10281, 338, 12.305086793555326, 48272
10282, 8702, 16.969890686276827, 0
10283, 31997, 22.81143670232845, 19230
10284, 46699, 28.923662752237437, 38316
10285, 57337, 33.84985935552147, 57690
10286, 32147, 34.93639441279527, 76003
10287, 16749, 35.07313464828306, 95628
10288, 3018, 31.102885935891596, 47073
10289, 49107, 25.786452906175736, 0
10290, 73882, 19.90522923947845, 18097
10291, 36057, 14.408011394767435, 37480
10292, 14420, 10.836615069989639, 55759
10293, 5772, 10.094250417061719, 75314
10294, 2794, 12.286936324585454, 94088
10295, 991, 16.737700029375844, 46451
10296, 16668, 22.714868458986874, 0
10297, 57329, 28.795311042292695, 18646
10298, 74951, 33.847343644379826, 38276
10299, 46907, 35.13140098286609, 56425
10300, 29943, 34.96456496875643, 74672
10301, 17638, 31.111816607120247, 93554
10302, 5977, 26.173869499469344, 45975
10303, 41123, 19.92161127041008, 0
10304, 44096, 14.367705241834754, 18932
10305, 18594, 10.839418364991554, 38252
10306, 8061, 10.093415614044968, 57912
10307, 4764, 12.218937992513446, 76544
10308, 3891, 16.837082779325996, 95292
10309, 1482, 22.668730738912398, 47593
10310, 29922, 28.91383374484933, 913
10311, 92041, 33.10063669719946, 19683
10312, 64572, 35.52898410422183, 37732
10313, 41431, 35.22647889433663, 56569
10314, 29616, 31.669272132051198, 74569
10315, 22679, 25.785399036971352, 93024
10316, 5153, 19.867795807899398, 45028
10317, 24110, 14.260989808859897, 0
10318, 22597, 10.816777601437563, 18102
10319, 10646, 10.092003734091769, 36832
10320, 7148, 12.280849703338971, 56535
10321, 7283, 16.984919101157224, 75341
10322, 7904, 22.726817883953366, 95112
10323, 2805, 29.110170786754566, 48724
10324, 48279, 33.4062296742215, 3264
10325, 76016, 35.448193396674995, 22628
10326, 51821, 34.425421705497186, 41841
10327, 42266, 31.34692929097592, 61171
10328, 35420, 26.15861689528367, 79781
10329, 15372, 19.762018996792015, 98362
10330, 710, 14.283464392645184, 49232
10331, 11508, 10.820573082719934, 776
10332, 12908, 10.093057358916944, 19054
10333, 9162, 12.31631804320886, 37628
10334, 10512, 16.884888983510884, 55819
10335, 13995, 22.656649353177514, 75462
10336, 13995, 28.42768303187042, 93675
10337, 5679, 33.0556276668899, 44449
10338, 44811, 35.31002331916393, 0
10339, 67732, 34.262820024769304, 18730
10340, 59814, 30.870461304590016, 37946
10341, 58505, 25.54513707351563, 57227
10342, 31012, 19.73100533680526, 75838
10343, 10451, 14.343005306224846, 95406
10344, 1050, 10.812891932560023, 49597
10345, 6547, 10.091235193126739, 2030
10346, 11085, 12.32300542650168, 20498
10347, 13414, 16.900023145181738, 39184
10348, 19299, 22.63072847334079, 58057
10349, 23867, 28.44944312513809, 77226
10350, 20480, 33.60839846722589, 96823
10351, 2458, 35.51009626683095, 48219
10352, 34506, 34.60252426238485, 2653
10353, 69768, 31.25017334122627, 21970
10354, 71662, 25.59133539273183, 40281
10355, 43456, 19.903335333443, 59334
10356, 17899, 14.401046181996664, 77913
10357, 5089, 10.821126201303553, 96017
10358, 518, 10.094208605125116, 48850
10359, 5790, 12.296139347502725, 714
10360, 16679, 16.929176899514406, 20107
10361, 25441, 22.52785708556286, 39368
10362, 34190, 29.204623199503402, 58773
10363, 39069, 33.08658566163017, 76982
10364, 18525, 35.71917638439912, 95918
10365, 2673, 34.749677443642256, 50662
10366, 34952, 31.212990655419574, 3749
10367, 88624, 25.812953951517688, 22624
10368, 57284, 19.659487987405072, 42228
10369, 24809, 14.281801109580368, 60373
10370, 8980, 10.818244555481453, 79285
10371, 2693, 10.094035947083562, 98746
10372, 141, 12.254546690084029, 49357
10373, 8450, 16.881608601230024, 935
10374, 31369, 22.772925678952475, 19334
10375, 46482, 29.078084064500587, 38687
10376, 57602, 33.47642926469194, 58207
10377, 32668, 35.52150115486567, 76238
10378, 15820, 35.29278371073471, 94616
10379, 3651, 30.92594993126806, 45173
10380, 51494, 25.617574533904918, 0
10381, 72917, 19.565935240696714, 19103
10382, 34410, 14.217576402985596, 37769
10383, 13977, 10.852677856295207, 56378
10384, 5708, 10.093557835398938, 74574
10385, 2878, 12.232611146753912, 94195
10386, 965, 16.832198086385798, 48223
10387, 16299, 22.561931038394246, 0
10388, 56560, 28.809609286106586, 19138
10389, 74572, 33.666031797918556, 37566
10390, 48107, 35.73089322162218, 56373
10391, 28550, 34.28132595198922, 75053
10392, 18334, 31.276185167839458, 94538
10393, 5007, 25.677589211872228, 46553
10394, 39155, 19.651310003784157, 1334
10395, 42335, 14.392626586722013, 20866
10396, 18213, 10.836944163877323, 39301
10397, 7920, 10.095345789936243, 57334
10398, 4831, 12.241560248572451, 76893
10399, 3847, 16.858889329943533, 95821
10400, 1319, 22.527494990352377, 47010
10401, 29879, 28.435271226459136, 1949
10402, 88089, 33.446314509737924, 20603
10403, 62202, 35.72054893723699, 38750
10404, 40118, 34.416872300163035, 57547
10405, 30872, 30.790021699757247, 77145
10406, 21667, 25.74202344977766, 96799
10407, 2356, 19.66688850927571, 50109
10408, 21441, 14.302515605787441, 721
10409, 22565, 10.828070353820777, 19097
10410, 10539, 10.095658174659816, 38605
10411, 6952, 12.311902848707232, 58191
10412, 7041, 17.016341449473515, 77433
10413, 7260, 22.898985368581215, 95510
10414, 2615, 28.309648817121733, 50443
10415, 44129, 33.43701167451992, 2962
10416, 76076, 36.05726396099101, 21517
10417, 49989, 34.66724318043424, 39891
10418, 42860, 30.80805685509363, 57927
10419, 39837, 25.803396820132683, 76027
10420, 17735, 19.63379228252359, 94189
10421, 2488, 14.282872455771509, 46663
10422, 12089, 10.8416412681907, 710
10423, 12967, 10.095238101566064, 19886
10424, 9071, 12.292947866995544, 39531
10425, 10153, 16.82429379508223, 58089
10426, 13181, 22.65680084520245, 76803
10427, 13230, 28.4468817741854, 95124
10428, 4384, 33.5770224080704, 48992
10429, 39569, 35.463893487965, 3328
10430, 64665, 34.23232555394077, 22115
10431, 57459, 31.6145723273449, 40474
10432, 53291, 25.807930552472747, 58929
10433, 30394, 19.72246168002175, 78041
10434, 9490, 14.410712428353667, 96358
10435, 840, 10.841927348023686, 50113
10436, 6515, 10.092132667085709, 801
10437, 11226, 12.260491205731274, 19643
10438, 13421, 16.907725267512316, 37684
10439, 19793, 22.558938828710932, 56382
10440, 24663, 28.66792953758144, 74482
10441, 23302, 33.52797121628345, 94161
10442, 4546, 35.990053824001464, 46727
10443, 34122, 34.98293591458713, 1699
10444, 68357, 30.880242689800152, 20561
10445, 74845, 26.204477253216645, 40018
10446, 45764, 19.92471792454809, 58797
10447, 18174, 14.304145588549096, 76849
10448, 5263, 10.826678200287832, 95895
10449, 534, 10.091345796934744, 46762
10450, 6023, 12.292272612327059, 40
10451, 16782, 16.721360076928043, 19353
10452, 25054, 22.93138802541339, 38397
10453, 35993, 29.138678362304585, 56453
10454, 41082, 32.79594007906893, 75016
10455, 20544, 35.16613320306111, 93345
10456, 4560, 34.864399532705264, 46264
10457, 37722, 31.726394849626853, 0
10458, 88821, 26.146713971485582, 19373
10459, 61245, 19.830964251369167, 37650
10460, 27244, 14.30236429118398, 56660
10461, 9850, 10.814472693019274, 74708
10462, 3286, 10.092374720454924, 93139
10463, 776, 12.297415538863586, 46903
10464, 8921, 16.824304156266063, 0
10465, 31450, 22.680450083833367, 19505
10466, 46007, 29.204240283476555, 38600
10467, 58185, 33.428094433175104, 57389
10468, 33429, 35.00635178965568, 76961
10469, 15991, 34.32927689500449, 95283
10470, 3453, 31.193264831767245, 46677
10471, 49165, 25.717340965134824, 0
10472, 73486, 19.828053210817, 19085
10473, 35346, 14.245753838632991, 37921
10474, 13998, 10.818411367786602, 56632
10475, 5639, 10.09471622521876, 76311
10476, 2682, 12.231406493735946, 94568
10477, 902, 16.9598935373356, 47221
10478, 16868, 23.09361597071248, 0
10479, 59257, 28.676685680956968, 18796
10480, 74198, 33.2519602123975, 37325
10481, 49823, 35.41972746976453, 56180
10482, 29417, 34.360613022491314, 75662
10483, 17776, 31.407724964802842, 95392
10484, 4185, 25.874754699284416, 47412
10485, 39119, 19.814945101482593, 0
10486, 43625, 14.224254922189559, 18552
10487, 18310, 10.825013819869552, 37458
10488, 8143, 10.092251250737675, 56394
10489, 4934, 12.266677227277595, 75832
10490, 4040, 16.70070336048617, 95162
10491, 1499, 22.76245311679954, 48817
10492, 29466, 28.966991272974735, 800
10493, 92485, 33.5713645570282, 19042
10494, 62829, 34.933009902551454, 37301
10495, 43774, 34.64622884846107, 55597
10496, 31714, 31.478764697570643, 74775
10497, 22799, 26.025962924698966, 94510
10498, 4131, 19.837303205252702, 45895
10499, 23657, 14.31552026038839, 0
10500, 22770, 10.836617091761118, 19766
10501, 10468, 10.091549028601598, 38353
10502, 6975, 12.315695823886475, 57136
10503, 7223, 16.73533550494788, 76718
10504, 7245, 22.884533516498518, 96367
10505, 2114, 28.443196155608607, 47232
10506, 47433, 33.23648893175572, 0
10507, 79587, 35.436749157885885, 19085
10508, 54244, 34.74039102946791, 38492
10509, 43605, 31.729488035080653, 58125
10510, 37186, 25.936525796144565, 76273
10511, 17734, 19.612810984424947, 95744
10512, 1819, 14.275726632229981, 47884
10513, 11801, 10.814116098154534, 0
10514, 12993, 10.094619729913314, 19187
10515, 9149, 12.227503433497676, 38073
10516, 10287, 16.960532889042238, 57273
10517, 13656, 22.90980573708494, 76230
10518, 13862, 29.14160065589445, 94446
10519, 5240, 33.752787061935585, 47805
10520, 39953, 35.16893425977317, 0
10521, 68509, 35.0958824875272, 18940
10522, 55860, 31.593756937376686, 37321
10523, 56196, 25.521801188698305, 56170
10524, 31721, 19.648071017856072, 74573
10525, 10906, 14.314726499933407, 93216
10526, 1544, 10.852578259677674, 45017
10527, 7195, 10.094027498852174, 0
10528, 11321, 12.272425699771226, 18304
10529, 13671, 16.949539048630704, 36647
10530, 20222, 22.86561918446316, 55703
10531, 25733, 28.638935017195283, 73814
10532, 23863, 33.21801328558959, 93137
10533, 5469, 34.91955835528738, 46287
10534, 37541, 34.50283219677979, 0
10535, 72233, 31.802593037559735, 18458
10536, 72037, 26.106515036985844, 36600
10537, 48011, 19.868609860892494, 56138
10538, 19238, 14.280403486972281, 75204
10539, 5618, 10.848240287119667, 93778
10540, 813, 10.092915378347508, 45123
10541, 6211, 12.215647179251855, 0
10542, 16580, 16.829974403690482, 18410
10543, 25678, 22.701162840740935, 36518
10544, 36349, 28.373388918001, 54844
10545, 40392, 33.88286686732386, 73783
10546, 19869, 35.16072537073196, 92391
10547, 5216, 34.99196946605739, 44180
10548, 38788, 31.717073966312746, 0
10549, 88880, 26.211736564997928, 18489
10550, 62225, 19.680091026169226, 37689
10551, 26814, 14.418735205826815, 56260
10552, 10103, 10.82256526962608, 76048
10553, 3117, 10.095205770591992, 95662
10554, 491, 12.261139731768562, 49503
10555, 8434, 16.826353612054575, 80
10556, 31433, 22.815881437779083, 19734
10557, 46426, 28.62509069047436, 39074
10558, 55469, 33.85459872002999, 57728
10559, 32107, 35.36180854389684, 76027
10560, 16169, 34.58056463593263, 94563
10561, 3903, 30.8438434272211, 47810
10562, 49295, 25.521587341723563, 0
10563, 72372, 19.7668528634033, 19591
10564, 34908, 14.335170764091226, 38885
10565, 13954, 10.822444340579214, 58602
10566, 5387, 10.093018861698036, 77890
10567, 2502, 12.288740646128899, 97664
10568, 391, 16.807929844727663, 51715
10569, 15156, 23.117100461157218, 6163
10570, 55718, 28.620825500845154, 24831
10571, 68416, 33.11396846890821, 44618
10572, 44481, 35.49635440133098, 62620
10573, 24937, 35.17586155171844, 81095
10574, 12944, 31.789070038865017, 99671
10575, 290, 26.04350747994545, 51374
10576, 36645, 19.938816851390158, 3202
10577, 42758, 14.225697181230341, 22583
10578, 17407, 10.843367330269784, 40606
10579, 7759, 10.091557460756562, 60360
10580, 4485, 12.223533831882499, 80037
10581, 3314, 16.88070919126845, 98429
10582, 497, 22.872800054635345, 50268
10583, 28908, 29.172454073916775, 2802
10584, 91909, 32.79421643133959, 22191
10585, 63989, 35.808007780396224, 40765
10586, 38519, 34.62557277500702, 59269
10587, 29139, 31.16044351501088, 79009
10588, 19398, 25.720333523482896, 98200
10589, 1323, 19.812717174609013, 50865
10590, 21430, 14.268800408809001, 2213
10591, 22121, 10.823866005511203, 20943
10592, 10291, 10.094791813061514, 40155
10593, 6776, 12.213261489230222, 58436
10594, 6888, 17.02009116308827, 77531
10595, 7232, 22.7032475168703, 95539
10596, 2554, 28.345227871895624, 48886
10597, 45630, 33.07706328971493, 1346
10598, 79454, 35.1155857093824, 20972
10599, 54374, 34.50026829426492, 40493
10600, 42992, 31.390643341985935, 60232
10601, 36166, 26.094773081851564, 79985
10602, 15143, 19.599076000385057, 98805
10603, 510, 14.304984540469414, 50949
10604, 11152, 10.828182584317013, 2590
10605, 12690, 10.094215787479746, 21035
10606, 8939, 12.244395543265012, 40293
10607, 9946, 16.739589102607354, 58427
10608, 12943, 23.038893479911813, 76864
10609, 13644, 29.100905072067814, 95672
10610, 4072, 33.055305005974354, 48980
10611, 41157, 35.80018235221576, 3373
10612, 62875, 34.20673917128361, 21468
10613, 58051, 31.04609556452689, 39476
10614, 56376, 26.252227408427167, 59168
10615, 31267, 19.840456937248756, 78912
10616, 9223, 14.346031198865033, 98327
10617, 382, 10.849192801913423, 50040
10618, 6533, 10.094451183186553, 3221
10619, 10957, 12.293082578368661, 23013
10620, 12926, 16.83870649933848, 42769
10621, 18030, 22.699684271875853, 61376
10622, 22113, 29.207804799540284, 80680
10623, 18313, 33.121994668742765, 100000
10624, 0, 34.92498942374157, 52455
10625, 33215, 35.25074188859078, 7003
10626, 63292, 31.63651988500573, 25451
10627, 66637, 25.844085616504632, 44489
10628, 41196, 19.73145122557496, 64173
10629, 15498, 14.236450984693851, 82648
10630, 3907, 10.852547253351402, 100000
10631, 0, 10.094142034130368, 52896
10632, 5332, 12.297997789718192, 6609
10633, 15693, 16.82569621619507, 25344
10634, 23483, 22.500588896204647, 43443
10635, 31814, 28.32979472327915, 61618
10636, 34227, 33.23021730049881, 80717
10637, 15354, 36.04049991659402, 99516
10638, 308, 34.25099526984511, 50722
10639, 36302, 31.35665479878705, 4470
10640, 87085, 26.059527004064922, 23206
10641, 57945, 19.68241768255586, 41424
10642, 25213, 14.403063104751169, 60744
10643, 9048, 10.850506502761762, 79416
10644, 2692, 10.09535157508919, 98782
10645, 137, 12.317768712560603, 49585
10646, 8499, 16.73825347495457, 2760
10647, 30270, 23.117796296446024, 21754
10648, 46463, 29.07510409640374, 40394
10649, 55987, 33.33528125785078, 58557
10650, 32740, 35.72147256430007, 76767
10651, 15216, 34.90994153171221, 96479
10652, 2462, 30.84291103401292, 48522
10653, 48625, 25.61426173695513, 0
10654, 72898, 19.85266621210088, 19175
10655, 35394, 14.214101856842078, 37344
10656, 14065, 10.823923580312455, 55923
10657, 5737, 10.094605157724816, 74615
10658, 2874, 12.274572613206299, 93407
10659, 1103, 17.019228265208895, 45856
10660, 17425, 22.570156932278636, 0
10661, 56601, 28.722965071394942, 18100
10662, 75075, 33.066151452601396, 37501
10663, 50376, 36.09317211950688, 56959
10664, 27332, 34.54472313855416, 75680
10665, 17509, 30.87636170098326, 95080
10666, 4636, 25.862739127294507, 45998
10667, 40134, 19.939132837844962, 681
10668, 43873, 14.395350226096179, 18864
10669, 18681, 10.818025648656999, 38108
10670, 8048, 10.094663987760052, 56862
10671, 4884, 12.288704987819886, 74890
10672, 4213, 16.75797360132421, 94610
10673, 1681, 22.689740909995987, 46222
10674, 30762, 29.13502703895467, 0
10675, 94316, 33.047233873399975, 18433
10676, 65838, 35.489363349259676, 37153
10677, 41951, 35.30385916580271, 56347
10678, 29582, 31.07631781374701, 74441
10679, 23757, 25.91091850093846, 94094
10680, 4405, 19.977580037522227, 47145
10681, 23438, 14.333039957521786, 1661
10682, 22447, 10.834729085802783, 19946
10683, 10441, 10.094902975861293, 38201
10684, 6997, 12.246717744198675, 57434
10685, 7093, 16.7894352087628, 75777
10686, 7586, 22.649930157865114, 94140
10687, 3340, 28.857064062282788, 48787
10688, 47385, 33.365635620118, 3547
10689, 76025, 36.01295373970267, 22475
10690, 49562, 34.534189058836716, 40893
10691, 42590, 31.130362719030636, 60581
10692, 36504, 25.880568421426464, 79511
10693, 15248, 19.721407077315042, 98853
10694, 495, 14.34101017534992, 53470
10695, 10632, 10.838623493093927, 4577
10696, 12455, 10.095408672663279, 22717
10697, 8751, 12.3098768390187, 41870
10698, 9787, 16.823364863618448, 60395
10699, 12454, 23.037503588404263, 78974
10700, 12398, 28.585419466857964, 98247
10701, 1591, 33.89153948071491, 51010
10702, 37104, 35.31102874368299, 3415
10703, 65414, 34.31917397543875, 21791
10704, 57310, 31.032698828695526, 40851
10705, 55146, 25.926102457357654, 60017
10706, 29861, 19.821031932449987, 79754
10707, 8837, 14.274057196549228, 99495
10708, 114, 10.835761359713302, 50385
10709, 6472, 10.095261506455062, 4637
10710, 10798, 12.294562063658114, 23749
10711, 12806, 16.87848637924731, 42059
10712, 18340, 22.914863946511566, 61820
10713, 22275, 28.727726099598147, 80206
10714, 18150, 33.62495789846687, 99404
10715, 460, 35.9152324179388, 51396
10716, 31326, 34.73958843180201, 4709
10717, 67560, 30.799160737449522, 23659
10718, 72327, 26.247699101324272, 42477
10719, 44033, 19.874232670400342, 60721
10720, 17238, 14.347026087704013, 79759
10721, 4629, 10.820712605024582, 98449
10722, 201, 10.094685612887456, 49694
10723, 5695, 12.282259562847171, 4346
10724, 16033, 16.866802262998903, 23006
10725, 24337, 22.6564600231506, 41036
10726, 33630, 29.068752976094753, 59627
10727, 37905, 33.15996394243652, 78747
10728, 17011, 35.51286928156261, 96974
10729, 2016, 35.1524436543863, 48097
10730, 35605, 31.112165840533365, 1754
10731, 91096, 25.813447299720806, 20101
10732, 59154, 19.638766773446978, 38416
10733, 26390, 14.39415779154808, 56737
10734, 9959, 10.840368610142516, 75637
10735, 3181, 10.092476053671849, 93741
10736, 708, 12.29527794900289, 48597
10737, 8634, 16.978793104824, 873
10738, 31751, 22.978806154107385, 20212
10739, 46811, 28.851163352453625, 38245
10740, 57115, 33.55252313069084, 57451
10741, 33068, 35.645178973350895, 77099
10742, 15093, 35.22316775359059, 96427
10743, 2437, 31.266990026015144, 46970
10744, 48645, 25.74880765161117, 0
10745, 73666, 19.855244100030667, 19433
10746, 35291, 14.265290800476265, 38443
10747, 13918, 10.832347895484052, 56528
10748, 5667, 10.09139384680863, 75949
10749, 2721, 12.297372078598782, 95351
10750, 781, 17.015612855622404, 47448
10751, 16906, 22.57638663166626, 0
10752, 56632, 28.793312445086173, 19080
10753, 74541, 33.015960252711494, 38073
10754, 50101, 35.45804809276811, 57092
10755, 28715, 34.55058353645881, 75954
10756, 17304, 31.54562329374592, 94853
10757, 4630, 25.909715652461074, 46494
10758, 39910, 19.783147682112137, 0
10759, 43485, 14.313388041362067, 18504
10760, 18551, 10.835381981802767, 36765
10761, 8249, 10.09198892872288, 56504
10762, 4922, 12.273925393292318, 75125
10763, 4163, 16.694291341974193, 93735
10764, 1940, 23.077033181753556, 48532
10765, 30454, 28.637113272359656, 2449
10766, 88888, 33.921596125300695, 20815
10767, 59835, 35.01774515890518, 39379
10768, 42038, 34.774767876760414, 57987
10769, 29703, 31.51777242480788, 76595
10770, 21096, 26.26142455499946, 95020
10771, 3816, 19.965805159177002, 45970
10772, 23931, 14.224901478494264, 0
10773, 22483, 10.826811726067971, 18606
10774, 10601, 10.095660908227812, 37151
10775, 7117, 12.306781514013936, 56877
10776, 7256, 16.79405573685732, 75525
10777, 7669, 23.046900217298084, 94730
10778, 3110, 28.334884164239554, 48840
10779, 45638, 33.533413233671425, 3511
10780, 75098, 35.48977933526326, 22220
10781, 51918, 34.7701105095756, 40928
10782, 41780, 31.81193830480482, 59071
10783, 36134, 26.012782264595337, 78781
10784, 15953, 19.91972878850517, 97072
10785, 1290, 14.408010466041917, 48486
10786, 11882, 10.831436880251603, 3204
10787, 12617, 10.095126865028922, 22416
10788, 8785, 12.308978531002952, 41433
10789, 9859, 16.817660356324176, 60477
10790, 12420, 22.95567856525098, 79761
10791, 11850, 28.911576583019617, 99033
10792, 898, 33.634362373185915, 51669
10793, 37330, 35.34153604291186, 3330
10794, 65310, 34.729107122901794, 23023
10795, 54620, 31.18260389187084, 42328
10796, 53214, 25.897882683276126, 61109
10797, 28982, 19.695651242272767, 79137
10798, 8992, 14.366500937403917, 98179
10799, 417, 10.827501161453522, 49576
10800, 6568, 10.091999115957679, 2542
10801, 11028, 12.27350558313501, 20785
10802, 13258, 16.88267216515102, 40162
10803, 18950, 22.898482056567996, 58545
10804, 24151, 28.91922429918814, 77226
10805, 21162, 33.044892047205956, 96125
10806, 3128, 36.00415250712724, 50801
10807, 31476, 35.12504433263914, 5088
10808, 65253, 31.79944713800796, 23162
10809, 67896, 26.257945775236266, 42615
10810, 43961, 19.582941079913486, 61059
10811, 16592, 14.295563442766648, 80753
10812, 4370, 10.836427558766905, 100000
10813, 0, 10.091463527481384, 54754
10814, 5119, 12.310927092248837, 8355
10815, 15432, 16.90983893601476, 27800
10816, 22938, 22.824446100263796, 46375
10817, 31040, 28.662398602490505, 65997
10818, 31038, 33.09627138996196, 85310
10819, 11814, 35.00920177551854, 100000
10820, 0, 35.07602280159576, 54536
10821, 31380, 31.106366842492164, 6155
10822, 87050, 26.088887295356194, 24761
10823, 56899, 19.873451035434847, 43041
10824, 24995, 14.385835627790112, 62303
10825, 8668, 10.829252837538933, 80470
10826, 2544, 10.09474462787039, 99738
10827, 29, 12.234606182760242, 50831
10828, 8177, 16.812839231929882, 5542
10829, 29667, 22.523133269766628, 24516
10830, 42547, 28.599649366614507, 43768
10831, 51104, 33.924049315543115, 62121
10832, 28617, 36.13050997269859, 80174
10833, 12551, 34.522765989635054, 99575
10834, 306, 31.559755778701, 50105
10835, 44841, 25.821495610195598, 781
10836, 73504, 19.934168745539587, 19389
10837, 35591, 14.229531420121022, 37515
10838, 14057, 10.819781350329258, 56470
10839, 5662, 10.092023370820346, 74475
10840, 2888, 12.238242737048445, 93163
10841, 1137, 16.953127601143432, 46732
10842, 17010, 22.849363466818026, 0
10843, 58010, 29.17839656023978, 19104
10844, 76525, 33.79488956107124, 38431
10845, 46977, 35.18441949370924, 57674
10846, 28961, 34.54385491823136, 76684
10847, 16787, 31.374778047551537, 95526
10848, 4073, 25.520859665713665, 50125
10849, 36093, 19.98029766867345, 2029
10850, 43456, 14.234784045762307, 20831
10851, 17824, 10.819049997866525, 38982
10852, 7935, 10.091955384113618, 57452
10853, 4814, 12.287934937762113, 75731
10854, 4071, 16.86023783308354, 94776
10855, 1650, 22.96459693318392, 48773
10856, 30017, 28.767718068076267, 848
10857, 91173, 33.35020479714728, 19100
10858, 63840, 35.63398775611772, 38241
10859, 40740, 35.36831981777008, 56835
10860, 29098, 31.68033939510199, 75824
10861, 21543, 25.76992449918997, 95082
10862, 3628, 19.88011964755136, 48523
10863, 22605, 14.40759305385963, 3299
10864, 22303, 10.813243712810833, 22188
10865, 10109, 10.09500330876248, 41464
10866, 6628, 12.2718273989978, 60822
10867, 6555, 16.74625447635535, 79009
10868, 6540, 23.04552096002299, 98803
10869, 706, 28.466581670924956, 51548
10870, 43625, 33.16348457021462, 6540
10871, 74788, 35.80574682015568, 25123
10872, 48700, 34.46545276180401, 44514
10873, 40197, 31.657076757222814, 63727
10874, 32376, 26.119057125218305, 83477
10875, 12524, 19.810476442669724, 100000
10876, 0, 14.329865142762399, 51242
10877, 11124, 10.829574927930278, 2952
10878, 12646, 10.09315767874541, 21661
10879, 8867, 12.26377105278625, 40147
10880, 10002, 16.832437064106735, 59285
10881, 12817, 22.798206439876665, 77855
10882, 12788, 28.35926478707719, 96786
10883, 2872, 33.33902001818894, 49886
10884, 39579, 35.46253491445729, 1451
10885, 65927, 34.525636618498744, 20650
10886, 57215, 31.824254849658733, 40326
10887, 52637, 25.784762637087802, 58437
10888, 30703, 19.562883324194463, 77597
10889, 9526, 14.21322822553989, 96631
10890, 756, 10.85279370908026, 48853
10891, 6693, 10.092027849123404, 1783
10892, 11114, 12.314189685271796, 21446
10893, 13235, 16.891108455396804, 40518
10894, 18856, 23.026559353758287, 60042
10895, 23540, 28.963540848429165, 78149
10896, 20367, 33.25853472306925, 96786
10897, 2553, 35.23111199342386, 49818
10898, 34207, 35.18381979962678, 4234
10899, 65529, 31.234449341500465, 22892
10900, 70892, 26.148815888975406, 41449
10901, 44483, 19.87161133919877, 60319
10902, 17410, 14.330662678764913, 78332
10903, 4944, 10.83683019716899, 97614
10904, 311, 10.09256871962613, 52080
10905, 5423, 12.22263691518396, 6242
10906, 15563, 16.773108777240935, 24454
10907, 23615, 22.614213900465195, 42475
10908, 32687, 28.43565984697138, 62103
10909, 34047, 33.09058040218683, 81214
10910, 15114, 35.32245930300602, 100000
10911, 0, 34.81675904018576, 50894
10912, 34603, 30.950140640012652, 2767
10913, 91171, 26.194722868297866, 22240
10914, 59284, 19.55830446121456, 41830
